TCP,00 01 00 00
TCP,A2 07
TCP,BF 15
TCP,20 28
TCP,3B 20
UDP,18 03 01
TCP,44 00 61 00 79
TCP,48 00 6F 00 75 00 72
TCP,FF FE
TCP,03 91 00 00
TCP,00 01 00 00
TCP,00 00 1B 00 00 00
TCP,00 00
TCP,A9 A2 AC E1 DE DA BE
TCP,30 31 31 33 0C 00 00 00 08 00 00 00 19 FF FF FF FF 00 00 00 00 11 00 00
TCP,EC 03 00 00
TCP,FE FF 00 32 00 00 00 20
TCP,00 34 00 32 00 00 00 20
TCP,00 2F 00 2E 00 2E 00 2F
TCP,18 03 00
TCP,13 10 00 00
TCP,11460
TCP,20 2F
TCP,2F 20
TCP,3A 20
TCP,0D 0A
TCP,3A 20
TCP,3A 20
TCP,B7 F6 8A 0D D5 EF 6D 4F A8 34 31 47 40 AB 8C AA
TCP,1D 1D 1D 1D 1D 1D 1D 68
TCP,C7 40 18 00 04 00 00
TCP,4A 02 01
TCP,4A 03 04
TCP,3A 2F 2F
TCP,0D 0A
TCP,0D 0A 0D 0A
TCP,0D 0A
TCP,0D 0A
TCP,0D 0A
TCP,5E 03
TCP,60 03
TCP,64 D1 66 14 66 15
TCP,0D 0A
TCP,02 00 02 00 00 00 00 00
TCP,00 9B
TCP,96 02 00 08
TCP,26 96 0B 00 06 00 00 00 00 00 00 00 00 08
TCP,1C 96 02 00 08
TCP,52 17 96 02 00 08
TCP,3E 96
TCP,07 01 00 00 00 08
TCP,07 02 00 00 00 08
TCP,00 00
TCP,00 00
TCP,0D 0A
TCP,0D 0A
TCP,00 00 00 01 00 00 00 01 00 00 00 08
TCP,1179
TCP,96 02 00 04 02 96 02 00 04 03 69 26
TCP,6A 00 6A 00 6A 00 68 50 10 40 00 6A 00 6A 00 FF 15 04 F0 42 00 8B 35 00 F0 42 00
TCP,CA FE BA BE
TCP,00 04 1D A5
TCP,D0 CF 11 E0
TCP,13 08
TCP,00 00
TCP,46 4C 56 01 05 00 00 00 09 00 00 00 00 09 00 02
TCP,16 03
TCP,55 04 06 13 02
TCP,55 04 07 0C 13
TCP,55 04 0A 0C 12
TCP,CF F4 00 03 7F FF 00 00 00 00 00 00 00 0A 00 00 00 00 00 64 00 00 00 00 00 02
TCP,0E 01 00 00 0A 00 00 00 64
TCP,0D 0A
TCP,3A 20
TCP,00 7E 00 E2
TCP,00 01 00 00
TCP,5C 00
TCP,878
TCP,0D 0A
TCP,0D 0A
TCP,0D 0A 0D 0A
TCP,00 00 00
TCP,52 17 96 35 00
TCP,4E 96 02 00 08
TCP,53 3C 96
TCP,52 17 96
TCP,FE FF
TCP,18 03 02
TCP,16 03 03
TCP,4A 06 00 61 05 D0 66 05 24 01 61 13
TCP,96 02 00 08
TCP,52 3C 96 02 00 08
TCP,1C 96 04 00 08
TCP,96 09 00 08
TCP,07 00 12 00 00 07 01 00 00 00 08
TCP,07 01 00 00 00 07 01 00 00 00 07 00 00 00 00 07 00 00 00 00 07 00 00 00 00
TCP,4F 99 02 00
TCP,8E 08 00 00 00 00
TCP,0D 0A
TCP,3B 20
TCP,4E 96 05 00 07 00 02 00 00 0B 4E
TCP,96 04 00 04
TCP,1C 96 02 00 08
TCP,4E 48 12 9D 02 00
TCP,1C 96 02 00 04
TCP,4E 96 02 00 08
TCP,50 52 43 C9 1F 00 00
TCP,96 09 00 07 02 00 00 00 04 02 08 0A
TCP,96 04 00 04 05 08 12 8E 08 00 00 00 00 04 29 00 DC 00
TCP,96 02 00 08 18
UDP,00 04 00 00
UDP,00 00 00 00 00 00 00 00
UDP,52302
TCP,8E 08 00 00 00 00 02 29 00 00 00 8E 08 00 00 00 00 04 29 00
TCP,96 05 00 07 20 00 00 00 87 01 00
TCP,96 07 00 07 00 00 00 00 08
TCP,1C 96 04 00 08
TCP,47 4E 96 02 00 08
TCP,07 00 00 00 00 47 4E 3E 96 09 00 08
TCP,01 06 77 42
TCP,00 00 00
TCP,01 5D
TCP,52 6A 69 6A 47 6A 0F 8B 45
TCP,50 FF 15 28 11 41 00 C7 45
TCP,63 D7 36 36
TCP,6A 08 6A 41 8D 85 08 FF FF FF 50 E8 3D F9 FF FF 83 C4 0C 8D 85 08 FF FF FF 50 E8 00 FA FF FF 83
TCP,00 14 00 00 00 10 00 0E 00 00 0B 7E 21 40 23 24 25 5E 26 2A 28 29
TCP,06 07 2A 86 48 CE 3D 02 01 06 05 2B 81 04 00 22
TCP,16 03
TCP,16 03
TCP,55 04 06 13 02
TCP,55 04 07 0C 08
TCP,55 04 0A 0C 0E
TCP,5E 03 5D 04 24 02 4A 04 01 61 03
TCP,5E 0E 5D 0F 2C 1B 5D 05 66 05 5D 01 66 01 5D 01 66 01 4A 0F 04 61 0E
TCP,C7 45 E8 FF FF FF FF
TCP,FF FF FF 07 00
TCP,16 03 03
TCP,15 E9 FF FF F0 19 D1 25 FF 01 D0 42 00 61 04
TCP,00 00 D2 24 00 61
TCP,D2 D3 4F
TCP,01 62
TCP,D2 24 00 61
TCP,D2 4F
TCP,3C 00
TCP,00 5F 00
TCP,03 00 13
TCP,02 30
TCP,B8 0F 11 00 00 BA 00 03 FE 7F FF 12 C2 08 00
TCP,B8 20 11 00 00 BA 00 03 FE 7F FF 12 C2 0C 00
TCP,B8 23 11 00 00 BA 00 03 FE 7F FF 12 C2 0C 00
TCP,B8 0A 11 00 00 BA 00 03 FE 7F FF 12 C2 18 00
TCP,B8 09 11 00 00 BA 00 03 FE 7F FF 12 C2 18 00
TCP,00 00 00 03
TCP,00 00 00 01
TCP,00 00 00 00
TCP,16 03 01
TCP,03 01
TCP,55 04 06 13 02
TCP,55 04 0A 13 0C
TCP,29 3B 28
TCP,3790
TCP,6760
TCP,01 CD 87 F4 51 A9 CF 11 8E E6 00 C0 0C
TCP,FF D8 FF E0 00 10
TCP,0D 0A
TCP,0D 0A
TCP,3B 20
TCP,29 0D 0A
TCP,17 03 01
TCP,3C 2F
TCP,3E 3C
TCP,3C 2F
TCP,3E 3C
TCP,3C 2F
TCP,3E 3C
TCP,3C 2F
TCP,3E 3C
TCP,3C 2F
TCP,3E 3C
TCP,11 AF
TCP,08 00
TCP,17 03 02
TCP,0A 0A
TCP,06 06 2B 06 01 05 02 05 A2
TCP,55 55 09 00
TCP,0D 0A 0D 0A 80 00 00 00
TCP,96 02 00 08
TCP,1C 96 02 00 08
TCP,9B 05 00 00 00 00
TCP,96 02 00 08
TCP,1C 96 02 00 08
TCP,9B 05 00 00 00 00
TCP,96 0B 00 06 00 00 00 00 00 00 00 00 08
TCP,3D 17 4F 96 04 00 08
TCP,1C 96 07 00 07 02 00 00 00 08
TCP,1C 96 02 00 08
TCP,4E 96 02 00 08
TCP,52 17 4F 96 04 00 08
TCP,0D 0A 0D 0A 5C
TCP,02 F0 80 7F 65
TCP,03 00
TCP,4E 96 02 00 08 02 52 17
TCP,48 89 74 24 30 48 89 7C 24 38 E8 D7 00 00 00
TCP,00 55 AA
TCP,00 C8 00 00
TCP,3A 2F 2F
TCP,20 3A 20
TCP,0D 0A
TCP,20 3A 20
TCP,0D 0A
TCP,20 3A 20
TCP,0D 0A
TCP,20 3A 20
TCP,0D 0A
TCP,96 04 00 04 01 08 10 4E 96 04 00 08 11 08 09 1C 96 02 00 08 12 4E 96 02 00 08 13
TCP,96 0B 00 08 05 07 02 00 00 00 04 01 08 06 52
TCP,00 00 00 00
TCP,00 00
TCP,00 00
TCP,01 00
TCP,3B 27 20 20
TCP,32 02 00 00 C0
TCP,51 00 00 00 00
TCP,7C 27 7C 27 7C
TCP,7C 27 7C 27 7C
TCP,3A 20
TCP,3C 7C 3E
TCP,3C 7C 3E
TCP,01 00 00 00
TCP,00 00
TCP,21 43 34 12
TCP,4E 08 7D EB
TCP,68 00 04 00 00
TCP,68 00 04 00 00
TCP,52 68 02 04 39 00
TCP,06 06 2B 06 01 05 05 02 A0
TCP,06 06 2B 06 01 05 02 05 A2
TCP,0D 0A
TCP,0D 0A
TCP,0D 0A
TCP,0D 0A 0D 0A
TCP,0D 0A
TCP,A5 D0 A5 AB 00
TCP,28 2F 2A
TCP,2A 2F
TCP,2F 2A
TCP,2A 2F
TCP,2F 2A
TCP,2A 2F
TCP,2F 2A
TCP,2A 2F
TCP,5C 00
TCP,00 5C 00
TCP,00 20 00
TCP,FF 00 00 E3 00 16 24 01 17 24 01 49 66 01 00 00 00 21 76 00 06 68 01 23 76 00 01 12 0B 23 76 01
TCP,4E 96 05 00 07
TCP,0B 87 01 00
TCP,96 0B 00 06 00 00 00 00 00 00 00 00 08
TCP,1C 96 02 00 04
TCP,4E 96 02 00 08
TCP,52 17
TCP,1C 96 02 00 08
TCP,4E 48 12 9D 02 00
TCP,1C 96 02 00 08
TCP,30 01 01 00 01 03
TCP,28 0A 51
TCP,16 03
TCP,55 04 07 0C 06
TCP,55 04 0A 0C 10
TCP,55 04 03 0C 0E
TCP,16 73 54 7B C9 8B 37 5D 23 7C 40 89 6B 46 57 7C AF 87 9A 2D C0 7D 0C 85 BF 10 B8 7D 61 82 BD C7 C6 79 48 9F 79 B2 31 79 AF 9B E1 9C CD
TCP,16 03 00
TCP,03 00
TCP,0D 0A
TCP,0D 0A
TCP,0D 0A
TCP,0D 0A
TCP,0D 0A 0D 0A 9F 98 85 84 92 88 96 84 84 92 85 83 F6
TCP,96 09 00
TCP,96 02 00
TCP,7C 0A
TCP,49 00 5D
TCP,00 80
TCP,D6 D2 21 20 4F
TCP,D1 20 4F
TCP,01 D1 24 00 4F
TCP,3A 2F 2F
TCP,27 3B
TCP,27 3B
TCP,27 3B
TCP,01 00 00 00 01 00 01 00
TCP,00 80
UDP,84 20
TCP,155
TCP,141
TCP,144
TCP,166
TCP,151
TCP,163
TCP,145
TCP,155
TCP,141
TCP,160
TCP,115
TCP,101
TCP,104
TCP,126
TCP,137
TCP,104
TCP,117
TCP,116
TCP,124
TCP,116
TCP,105
TCP,105
TCP,FF FE
TCP,03 91 00 00
TCP,5C 00
TCP,FF D8 FF E0
TCP,07 00 20 00 00 07 01 00 00 00 08
TCP,96 02 00 08
TCP,31 00 00 00
TCP,00 00 00 00 00 00 00 53 00 00 00 16
TCP,3B 29
TCP,01 00 06
TCP,01 00
TCP,00 82
TCP,A2 00 00 00 00
TCP,00 10 10 0F 0C
TCP,64 64
TCP,0D 0A 0D 0A
TCP,0D 0A
TCP,AC ED 00 05
TCP,26 26
TCP,8B 45 F8
TCP,48 8B
TCP,BA 04 00 00 00
TCP,3C 7C
TCP,7C 3E
TCP,3C 7C 3E
TCP,87 7A 00 20 00 00 00 80 08 00 00 00 00 00 00 00 FF 01 00 00 00 00 00 00
TCP,9B 4F B0 75 E2 76 96 04 5A F1 F9 43 D4 A2 6B
UDP,84 10
TCP,01 17 00 04 00 00 00 01
TCP,00 00 00 14
TCP,08 00 45
TCP,00 00
TCP,2A 00
TCP,01 01 03 00 01 00 00 00
TCP,E5 E4 F5
TCP,F5 99 94 9B F5
TCP,2A AE 2B DC
TCP,38 08 88
TCP,0E 25
TCP,DC 01
TCP,03 00 00 88 00 00 00 00 00 00 00 00 03 00 00 88
TCP,C0 07 00 00 00 00 00 00
TCP,0F FF F0 00 00 00 00
TCP,FF FF FF FF
TCP,82 39 26 41 B0 5D 5A D1
TCP,7F DE 64 36 C7 06 83
TCP,23 23
TCP,23 23 5B 25
TCP,27 2E 28
TCP,27 2E 27
TCP,00 00 00 07
TCP,3E 0D 0A 3C
TCP,3C 2F
TCP,3E 0D 0A 3C
TCP,3E 0D 0A 3C
TCP,3C 2F
TCP,3E 0D 0A 3C
TCP,3C 2F
UDP,5C 00
UDP,00 00 00
TCP,00 00 00 00
TCP,00 02 FF 00 00 02 FF 00 00 02 FF 00 00 02 FF 00 00 02 FF 00 00 02 FF 00 00 02 FF 00 00 02 FF 00
TCP,B8 FC FF FF FF 48 39 45 E8
TCP,BA 88 00 00 00
TCP,31 00 00 00
TCP,00 00 00 00 00 00 00 55 00 00 00 21
TCP,00 00 00 04
TCP,16 03 02
TCP,18 03 01
UDP,00 00
TCP,0D 0A
TCP,0D 0A 0D 0A
TCP,01 00 00 00
TCP,07 84 03 00 00
TCP,96 05 00 07
TCP,96 02
TCP,00 00 00 01 00 00 00 00
TCP,00 00 00 00
TCP,00 00 00 01 00 00 00 02
TCP,00 00 00 03
TCP,96 04 00 04 01 08 09 4E 96 04 00 08 11 08 0B 1C 96 02 00 08 0C 4E 96 02 00 08 0D
TCP,96 0B 00 06 00 00 00 00 00 00 00 00 08 04 40
TCP,03 04
TCP,DF 05 BF 43 B8 77 93 B6 13 11 59 BA 97 21 0C 06
TCP,0D 0A
TCP,0D 0A
TCP,0D 0A
TCP,0D 0A
TCP,FF FE 32 00 00 00
TCP,8E 08 00 00 00 00 03 29 00
TCP,4E 96 07 00 07 01 00 00 00 08
TCP,1C 96 02 00 08
TCP,4E 96 02 00 08
TCP,52 17 96 07 00 07 00 00 00 00 08
TCP,40 87 01 00
TCP,17 96 02 00 08
TCP,18 03 03
TCP,46 00 00 00
TCP,100
TCP,32 00
TCP,00 2E 2E 2F 2E 2E 2F
TCP,FF FF FF FF 07
TCP,FF D8 FF E0
TCP,78 70 00 00
TCP,05 00 0C
TCP,00 02 00 00 00
TCP,FF 4F FF 51
TCP,52 17 96 0D 00 04 01 08
TCP,96 04 00 08
TCP,0D 0A
TCP,0D 0A
TCP,00 00
TCP,03 00 00 00 04
TCP,00 00 00
TCP,00 00 00 00
TCP,21 20 22
UDP,18 03 00
TCP,55 04 08 0C 0F
TCP,16 03 01
TCP,03 01
TCP,55 04 06 13 02
TCP,55 04 08 13 0A
TCP,55 04 07 13 0E
TCP,55 04 0A 13 14
TCP,55 04 0B 13 13
TCP,16 03 02
TCP,FF FF FF FF FF FF FF FF EC A5 C1 00
TCP,16 00
TCP,B7 00
TCP,16 03
TCP,55 04 07 0C 09
TCP,55 04 0A 0C 10
UDP,0C 0C 0C 0C 0C 0C 0C 0C
TCP,00 00 00 00
TCP,73 00 00 00 00
TCP,01 00 00 00 00 00 00 00
TCP,00 00 00 00 00
TCP,D0 CF 11 E0 A1 B1 1A E1
TCP,8E 08 00 00 00 00
TCP,8E 08 00 00 00 00
TCP,96 0B 00 06 00 00 00 00 00 00 00 00 08
TCP,96 09 00 06 00 00 00 00 00 00 00 00 42 3C
TCP,96 02 00 08 09 4E 96 05 00 07 02 00 00 00 96 02 00 08
TCP,A0 D5 D2
TCP,EC 00
TCP,0B F0
TCP,80 00
TCP,65 00 78 00 65 00 63 00 20 00 61 00 64 00 64 00 5F 00 61 00 76 00 73 00 28 00 27
TCP,27 00 30 00 27 00 2C 00 27 00 30 00 27 00 2C 00 27 00 30 00 27
TCP,3B 20
TCP,3B 20
TCP,18 03 00
TCP,55 52 4C 4C 6F 61 64 65 72 07 72 65 71 75 65 73 74
TCP,55 52 4C 52 65 71 75 65 73 74 11 6C 6F 61 64 65 72 5F 69 6F 43 6F 6D 70 6C 65 74 65
TCP,96 09 00 04
TCP,0F 27 00 00
TCP,96 09 00 04
TCP,0D 0A
TCP,3B 20
TCP,0D 0A
TCP,00 00 00 20 00
TCP,20 00
TCP,00 00
TCP,D2 04 00 00 7B 00 00 00
TCP,30 81
TCP,63 81
TCP,02 02 FF FF
TCP,03 00 18
TCP,02 60
TCP,00 00 B0 02 00 00 78 9C
TCP,00 00 00 00
TCP,22 5D 5D 2E
TCP,00 00 00 36
TCP,18 03 03
TCP,96 04 00 08 33 05 00 1D 96 02 00 08 26 1C 96 02 00 08
TCP,00 01 01 00 00 01 00 00 00 00 00 00
TCP,05 00
TCP,7C 0A
UDP,18 03 02
TCP,2A 00
TCP,01 01 04 00 01 00 00 00
TCP,4F 96
TCP,01 00 00 00
TCP,00 00 00
TCP,A0 00 00 00 00
TCP,01 00 00 00 00
TCP,01 41 37
TCP,D1 24 10 0C 05 00 00 D1
TCP,7C 78 01 8D 50
TCP,A2 00 00 00 00
TCP,22 29 3B 0A 0D 0A
TCP,0A 0D 0A
TCP,12 34 00 00 60 05 F0 1E 24 0A AD F0 1E
TCP,6A 58
TCP,6A 00
TCP,04 00 C7
TCP,00 00 6A
TCP,6A 00
TCP,6A 00
TCP,00 10 00 00
TCP,01 00 00 00
TCP,0D 0A
TCP,0D 0A
TCP,3C 2F
TCP,22 3B 40
TCP,00 D3 62 47 DA 62 4A A1 34
TCP,44 01 C1 48 63 F1 BA 04 00 00 00 E8
TCP,3D 22
TCP,22 3B
TCP,27 3B
TCP,32 00 31 90 68 01 3A 70 EA 48 F4 00 1F B0 82 2E 20 B0 C6 41 21 B0 8A 05 22 B0 8A 05 23 90 53 03 24 90 37 02
TCP,03 00 10
TCP,02 28
TCP,7D 00 0C 00 05 F4 00 00 49 96 1F 0D F6 4D 00 00 7D 00 0C 00 01 00 01 00 00 10 0F 00 00 00 00 00
TCP,16 03 01
TCP,03 02
TCP,FE FF 00 32 00 00
TCP,3C 2F
TCP,3C 2F
TCP,01 00 00 00
TCP,46 00 00 00
TCP,24 00 4A
TCP,20 20 5D
TCP,9000
TCP,31 05 00 00
TCP,1C 96 04 00
TCP,1C 96 04 00
TCP,1C 96 07 00
TCP,2B 61
TCP,52 17 96 25 00 08
TCP,07 64 00 00 00 07 90 01 00 00 07
TCP,00 00 00 06 00 00 23 40 00 00 00 00 06 00 00 00 00 00 00 00 00 08
TCP,1C 96 02 00 08
TCP,52 96 09 00 08
TCP,1C 96 07 00 07 01 00 00 00 08
TCP,52 17 96 25 00 08
TCP,07 64 00 00 00 07 90 01 00 00 07
TCP,FF FE 32 00 00 00 20 00
TCP,34 00 32 00 00 00 20 00
TCP,5C 00 2E 00 2E 00 5C 00
TCP,3E 3C
TCP,3C 2F
TCP,A0 00 00 00
TCP,0D 0A
TCP,00 00 00 0C 6A 50 20 20 0D 0A 87 0A 00 00 00 14 66 74 79 70 6A 70 32
TCP,4E 96 05 00 07 01 00 00 00 43 87 01 00 04 17 96 08 00 04
TCP,4E 4F 96 08 00 04
TCP,4E 4F 96 0D 00 04
TCP,22 3A
TCP,7B 2E 77 B9
TCP,3B 20
TCP,04 00 00 00 25 05 90 19 03
TCP,C7 40 18 00 04 00 00
TCP,65 01 6C
TCP,A0 4A
TCP,01 2C
TCP,96 05 00 07 00 00 00 00 43 87 01 00
TCP,40 3C 96 04 00 04
TCP,8E 08 00 00 00 00 02 29 00
TCP,52 17 96 05 00 07 0A 00 00 00 3E 4F 96 04 00 04
TCP,0D 0A
TCP,3A 20
TCP,0D 0A
TCP,0D 03 00 00
TCP,22 20
TCP,22 20
TCP,0D 0A
TCP,22 20
TCP,02 00 00 C0
TCP,00 00 00 00 00 00 00 00
TCP,4F 00 00 00
TCP,BA 04 00 00 00
TCP,48 89 C7 E8
TCP,01 45 F8
TCP,83 45 FC 01
TCP,BB A7 A7 A3 D3 C2 DD
TCP,A0 A6 B0 B0 B6 A0 A0
TCP,7C 7C 7C
TCP,16 03
TCP,0D 0A
TCP,04 00 00 00
TCP,78 7C 71 4C 4A 49 49 49 4A 4C 46
TCP,6D 7C
TCP,E0 72 09 AB D5 4F 6E BC 87 B3 3F
TCP,75 72 00
TCP,0D 0A
TCP,8080
TCP,0D 0A
TCP,00 00 00 20 00
TCP,20 00
TCP,00 00
TCP,0D 0A
TCP,0D 0A
TCP,0D 0A
TCP,0D 0A 0D 0A
TCP,0D 0A
TCP,16 03 01
TCP,10 6D
TCP,21 10
TCP,50 6A 00 6A 00 6A 00 6A 00 68
TCP,FF 15
TCP,50 68 00 10 00 00 8D
TCP,00 01 00 00
TCP,17 96 02 00
TCP,69 96 04 00
TCP,1C 96 02 00
TCP,21 43 34 12
TCP,8E 7E E1 E6
TCP,28 22
TCP,AD 0D 00 00
TCP,DC 01
TCP,03 00 00 8E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 03 00 00 8E
TCP,64 A1 30 00 00 00 8B 40 2C
TCP,6A 04 68
TCP,42 28 58 28
TCP,6C 28 49 28 51 28
TCP,96 07 00 07 01 00 00 00 08 14 1C 96 02 00 08 15 52 17
TCP,3C 96 05 00 07 00 00 00 00
TCP,00 00 00 02
TCP,00 00 00 01
TCP,00 00 00 00
TCP,C7 85
TCP,0F 00 00 00 C7 85
TCP,27 00 00 00 C7 85
TCP,AE 01 00 00 C7 85
TCP,0D 00 00 00 C7 85
TCP,09 00 00 00 C7 85
TCP,0C 00 00 00 C7 85
TCP,14 00 00 00 C7 85
TCP,FA FF FF
TCP,F8 FF FF
TCP,F8 FF FF
UDP,00 01 00 01 00
UDP,00 00 80 00 00 00 00 00 F9 00 FF
TCP,FF FE 32 00 00 00 20 00
TCP,34 00 32 00 00 00 20 00
TCP,2F 00 2E 00 2E 00 2F 00
TCP,16 03 00
TCP,03 00 12
TCP,02 30
TCP,21 43 34 12
TCP,A3 E8 13 07
TCP,16 03
TCP,55 04 07 0C 0B
TCP,55 04 0A 0C 16
UDP,EA EA EA EA EA EA EA EA EA EA EA EA EA EA EA EA EA EA EA
TCP,00 FF
TCP,D0 49 00 5D 03 4A 03 00 80 03
TCP,22 20 22
TCP,22 20 22
TCP,40 00
TCP,03 00
TCP,22 3A
